M		v
1.008380	0.034346
1.008390	0.034407
1.008400	0.034468
1.008410	0.034530
1.008420	0.034591
1.008430	0.034652
1.008440	0.034714
1.008450	0.034775
1.008460	0.034837
1.008470	0.034898
1.008480	0.034960
1.008490	0.035022
1.008500	0.035083
1.008510	0.035145
1.008520	0.035207
1.008530	0.035268
1.008540	0.035330
1.008550	0.035392
1.008560	0.035454
1.008570	0.035516
1.008580	0.035578
1.008590	0.035640
1.008600	0.035702
1.008610	0.035764
1.008620	0.035826
1.008630	0.035888
1.008640	0.035950
1.008650	0.036013
1.008660	0.036075
1.008670	0.036137
1.008680	0.036199
1.008690	0.036262
1.008700	0.036324
1.008710	0.036386
1.008720	0.036449
1.008730	0.036511
1.008740	0.036574
1.008750	0.036636
1.008760	0.036699
1.008770	0.036762
1.008780	0.036824
1.008790	0.036887
1.008800	0.036950
1.008810	0.037012
1.008820	0.037075
1.008830	0.037138
1.008840	0.037201
1.008850	0.037264
1.008860	0.037327
1.008870	0.037390
1.008880	0.037453
1.008890	0.037516
1.008900	0.037579
1.008910	0.037642
1.008920	0.037705
1.008930	0.037768
1.008940	0.037832
1.008950	0.037895
1.008960	0.037958
1.008970	0.038021
1.008980	0.038085
1.008990	0.038148
1.009000	0.038212
1.009010	0.038275
1.009020	0.038338
1.009030	0.038402
1.009040	0.038466
1.009050	0.038529
1.009060	0.038593
1.009070	0.038656
1.009080	0.038720
1.009090	0.038784
1.009100	0.038848
1.009110	0.038911
1.009120	0.038975
1.009130	0.039039
1.009140	0.039103
1.009150	0.039167
1.009160	0.039231
1.009170	0.039295
1.009180	0.039359
1.009190	0.039423
1.009200	0.039487
1.009210	0.039551
1.009220	0.039616
1.009230	0.039680
1.009240	0.039744
1.009250	0.039808
1.009260	0.039873
1.009270	0.039937
1.009280	0.040001
1.009290	0.040066
1.009300	0.040130
1.009310	0.040195
1.009320	0.040259
1.009330	0.040324
1.009340	0.040388
1.009350	0.040453
1.009360	0.040518
1.009370	0.040582
1.009380	0.040647
1.009390	0.040712
1.009400	0.040777
1.009410	0.040841
1.009420	0.040906
1.009430	0.040971
1.009440	0.041036
1.009450	0.041101
1.009460	0.041166
1.009470	0.041231
1.009480	0.041296
1.009490	0.041361
1.009500	0.041426
1.009510	0.041491
1.009520	0.041557
1.009530	0.041622
1.009540	0.041687
1.009550	0.041752
1.009560	0.041818
1.009570	0.041883
1.009580	0.041948
1.009590	0.042014
1.009600	0.042079
1.009610	0.042145
1.009620	0.042210
1.009630	0.042276
1.009640	0.042342
1.009650	0.042407
1.009660	0.042473
1.009670	0.042539
1.009680	0.042604
1.009690	0.042670
1.009700	0.042736
1.009710	0.042802
1.009720	0.042867
1.009730	0.042933
1.009740	0.042999
1.009750	0.043065
1.009760	0.043131
1.009770	0.043197
1.009780	0.043263
1.009790	0.043329
1.009800	0.043396
1.009810	0.043462
1.009820	0.043528
1.009830	0.043594
1.009840	0.043660
1.009850	0.043727
1.009860	0.043793
1.009870	0.043859
1.009880	0.043926
1.009890	0.043992
1.009900	0.044059
1.009910	0.044125
1.009920	0.044192
1.009930	0.044258
1.009940	0.044325
1.009950	0.044391
1.009960	0.044458
1.009970	0.044525
1.009980	0.044591
1.009990	0.044658
1.010000	0.044725
1.010010	0.044792
1.010020	0.044859
1.010030	0.044926
1.010040	0.044992
1.010050	0.045059
1.010060	0.045126
1.010070	0.045193
1.010080	0.045260
1.010090	0.045327
1.010100	0.045395
1.010110	0.045462
1.010120	0.045529
1.010130	0.045596
1.010140	0.045663
1.010150	0.045731
1.010160	0.045798
1.010170	0.045865
1.010180	0.045933
1.010190	0.046000
1.010200	0.046067
1.010210	0.046135
1.010220	0.046202
1.010230	0.046270
1.010240	0.046337
1.010250	0.046405
1.010260	0.046473
1.010270	0.046540
1.010280	0.046608
1.010290	0.046676
1.010300	0.046744
1.010310	0.046811
1.010320	0.046879
1.010330	0.046947
1.010340	0.047015
1.010350	0.047083
1.010360	0.047151
1.010370	0.047219
1.010380	0.047287
1.010390	0.047355
1.010400	0.047423
1.010410	0.047491
1.010420	0.047559
1.010430	0.047627
1.010440	0.047695
1.010450	0.047764
1.010460	0.047832
1.010470	0.047900
1.010480	0.047969
1.010490	0.048037
1.010500	0.048105
1.010510	0.048174
1.010520	0.048242
1.010530	0.048311
1.010540	0.048379
1.010550	0.048448
1.010560	0.048516
1.010570	0.048585
1.010580	0.048654
1.010590	0.048722
1.010600	0.048791
1.010610	0.048860
1.010620	0.048929
1.010630	0.048997
1.010640	0.049066
1.010650	0.049135
1.010660	0.049204
1.010670	0.049273
1.010680	0.049342
1.010690	0.049411
1.010700	0.049480
1.010710	0.049549
1.010720	0.049618
1.010730	0.049687
1.010740	0.049756
1.010750	0.049826
1.010760	0.049895
1.010770	0.049964
1.010780	0.050033
1.010790	0.050103
1.010800	0.050172
1.010810	0.050241
1.010820	0.050311
1.010830	0.050380
1.010840	0.050450
1.010850	0.050519
1.010860	0.050589
1.010870	0.050658
1.010880	0.050728
1.010890	0.050797
1.010900	0.050867
1.010910	0.050937
1.010920	0.051007
1.010930	0.051076
1.010940	0.051146
1.010950	0.051216
1.010960	0.051286
1.010970	0.051356
1.010980	0.051425
1.010990	0.051495
1.011000	0.051565
1.011010	0.051635
1.011020	0.051705
1.011030	0.051775
1.011040	0.051846
1.011050	0.051916
1.011060	0.051986
1.011070	0.052056
1.011080	0.052126
1.011090	0.052197
1.011100	0.052267
1.011110	0.052337
1.011120	0.052407
1.011130	0.052478
1.011140	0.052548
1.011150	0.052619
1.011160	0.052689
1.011170	0.052760
1.011180	0.052830
1.011190	0.052901
1.011200	0.052971
1.011210	0.053042
1.011220	0.053113
1.011230	0.053183
